time,speed,throttle
9.53674e-07,134,30
0.025229,134,30
0.051101,135,30
0.0763018,135,30
0.101862,135,30
0.127176,135,30
0.153954,134,30
0.179182,134,30
0.207076,134,30
0.232242,134,30
0.257512,134,30
0.282683,134,30
0.307883,134,30
0.33349,134,30
0.358972,134,30
0.384183,134,30
0.410097,134,30
0.440657,134,30
0.465852,134,30
0.492989,134,30
0.518195,133,30
0.543394,133,30
0.570272,133,30
0.595489,132,30
0.620707,132,30
0.64593,132,30
0.671244,132,30
0.696754,132,30
0.725246,132,30
0.750465,132,30
0.775697,133,30
0.801047,133,30
0.826329,133,30
0.851565,133,30
0.876818,133,30
0.902618,133,30
0.927906,133,30
0.954542,133,30
0.980493,133,30
1.00573,133,30
1.03105,133,30
1.05627,133,30
1.08144,133,30
1.10686,133,30
1.1322,134,30
1.15947,134,30
1.18496,134,30
1.21019,134,30
1.23543,135,30
1.26245,135,30
1.28778,135,30
1.31304,135,30
1.3383,135,30
1.36351,135,30
1.38892,135,30
1.41418,136,30
1.43943,136,30
1.4647,136,30
1.48993,135,30
1.51661,135,30
1.54201,135,30
1.56727,135,30
1.59389,135,30
1.61915,135,30
1.64456,136,30
1.6698,147,30
1.69966,185,30
1.72488,185,30
1.7543,177,30
1.77959,177,30
1.8048,171,30
1.83049,166,30
1.8557,166,30
1.88094,162,30
1.90615,162,30
1.93136,158,30
1.95656,158,30
1.98177,154,30
2.00708,153,30
2.0323,153,30
2.05752,151,30
2.084,151,30
2.10921,149,30
2.13467,148,30
2.15989,148,30
2.18514,147,30
2.2116,147,30
2.24092,146,30
2.26714,145,30
2.29255,145,30
2.31778,145,30
2.34506,144,30
2.37124,144,30
2.39762,143,30
2.42321,144,30
2.44856,144,30
2.4738,143,30
2.50102,143,30
2.5265,143,30
2.55172,144,30
2.57694,144,30
2.60215,142,30
2.62853,142,30
2.65414,141,30
2.68196,141,30
2.70718,140,30
2.7324,139,30
2.7576,139,30
2.78413,137,30
2.80933,137,30
2.83456,136,30
2.8619,136,30
2.88711,135,30
2.91232,135,30
2.93866,133,30
2.96409,133,30
2.99334,132,30
