time,speed,throttle
9.53674e-07,0,22
0.0265319,0,22
0.0526631,0,22
0.078351,0,22
0.10443,0,22
0.129631,0,22
0.1552,0,22
0.18178,0,22
0.206981,0,22
0.23221,0,22
0.259192,0,22
0.285187,0,22
0.310657,0,22
0.33877,0,22
0.364552,0,22
0.38976,0,22
0.41503,0,22
0.440252,0,22
0.465634,0,22
0.491151,0,22
0.519147,0,22
0.544594,0,22
0.570244,0,22
0.59551,0,22
0.620729,0,22
0.646227,0,22
0.67251,0,22
0.698182,0,22
0.724635,0,22
0.749947,0,22
0.778447,0,22
0.804599,0,22
0.829879,0,22
0.855212,0,22
0.880801,0,22
0.906014,0,22
0.931218,0,22
0.956428,0,22
0.981712,0,22
1.00703,0,22
1.03221,0,22
1.05766,0,22
1.08279,0,22
1.10821,0,22
1.13368,0,22
1.1591,0,22
1.18594,0,22
1.21116,0,22
1.23636,0,22
1.26158,0,22
1.28682,0,22
1.31205,0,22
1.34183,0,22
1.36707,0,22
1.39237,0,22
1.41768,0,22
1.44289,0,22
1.4681,0,22
1.49353,0,22
1.51894,0,22
1.5442,0,22
1.56963,0,22
1.59528,0,22
1.62072,0,22
1.64704,0,22
1.67226,0,22
1.69761,0,22
1.72292,0,22
1.74815,0,22
1.77339,0,22
1.79874,0,22
1.82401,0,22
1.85213,0,22
1.87735,0,22
1.90456,0,22
1.93249,0,22
1.95962,0,22
1.98661,0,22
2.01182,0,22
2.03767,0,22
2.06568,0,22
2.09227,0,22
2.11748,0,22
2.1427,0,22
2.1683,0,22
2.19352,0,22
2.21879,0,22
2.244,0,22
2.26922,0,22
2.29443,0,22
2.31972,0,22
2.34547,0,22
2.37068,0,22
2.39591,0,22
2.42111,0,22
2.44654,0,22
2.47178,0,22
2.49704,0,22
2.52228,0,22
2.54789,0,22
2.57426,0,22
2.59946,0,22
2.62472,0,22
2.6529,0,22
2.6784,0,22
2.70363,0,22
2.72885,0,22
2.75414,0,22
2.77995,0,22
2.80535,0,22
2.83058,0,22
2.85593,0,22
2.88175,0,22
2.90705,0,22
2.93369,0,22
2.95893,0,22
2.98445,0,22
