time,speed,throttle
9.53674e-07,0,24
0.0260651,0,24
0.0541081,0,24
0.079674,0,24
0.104913,0,24
0.13019,0,24
0.15827,0,24
0.183473,0,24
0.208749,0,24
0.236372,0,24
0.262166,0,24
0.287376,0,24
0.31261,0,24
0.337808,0,24
0.364109,0,24
0.389361,0,24
0.415256,0,24
0.440585,0,24
0.465803,0,24
0.491066,0,24
0.516538,0,24
0.541837,0,24
0.567093,0,24
0.592311,0,24
0.617578,0,24
0.642894,0,24
0.668622,0,24
0.694007,0,24
0.71927,0,24
0.744529,0,24
0.769735,0,24
0.79494,0,24
0.820897,0,24
0.846074,0,24
0.87128,0,24
0.896481,0,24
0.921735,0,24
0.947029,0,24
0.972357,0,24
0.997627,0,24
1.02474,0,24
1.05083,0,24
1.07687,0,24
1.10436,0,24
1.13017,0,24
1.15656,0,24
1.1819,0,24
1.20719,0,24
1.2326,0,24
1.2588,0,24
1.28481,0,24
1.31006,0,24
1.33558,0,24
1.36085,0,24
1.38646,0,24
1.41164,0,24
1.43685,0,24
1.4634,0,24
1.48936,0,24
1.51457,0,24
1.5398,0,24
1.56501,0,24
1.59255,0,24
1.61777,0,24
1.64308,0,24
1.66831,0,24
1.69424,0,24
1.71947,0,24
1.74469,0,24
1.76989,0,24
1.79638,0,24
1.82258,0,24
1.84808,0,24
1.87326,0,24
1.89878,0,24
1.92404,0,24
1.94933,0,24
1.97617,0,24
2.00152,0,24
2.02679,0,24
2.052,0,24
2.07741,0,24
2.10275,0,24
2.12793,0,24
2.15317,0,24
2.1785,0,24
2.20456,0,24
2.22976,0,24
2.2578,0,24
2.28314,0,24
2.3089,0,24
2.3341,0,24
2.35936,0,24
2.3847,0,24
2.41099,0,24
2.4362,0,24
2.46231,0,24
2.48799,0,24
2.51324,0,24
2.53857,0,24
2.56376,0,24
2.5893,0,24
2.61451,0,24
2.63971,0,24
2.6682,0,24
2.69617,0,24
2.72141,0,24
2.74661,0,24
2.78037,0,24
2.80562,0,24
2.83096,0,24
2.85736,0,24
2.88278,0,24
2.90843,0,24
2.93377,0,24
2.95938,0,24
2.98461,0,24
