time,speed,throttle
0,0,21
0.0253808,0,21
0.0506029,0,21
0.075803,0,21
0.101025,0,21
0.126235,0,21
0.15159,0,21
0.176842,0,21
0.202102,0,21
0.227948,0,21
0.253184,0,21
0.278531,0,21
0.303766,0,21
0.32898,0,21
0.354352,0,21
0.380788,0,21
0.406399,0,21
0.431676,0,21
0.45767,0,21
0.482964,0,21
0.508209,0,21
0.533429,0,21
0.560667,0,21
0.585906,0,21
0.611121,0,21
0.636377,0,21
0.661813,0,21
0.688224,0,21
0.713902,0,21
0.739293,0,21
0.764575,0,21
0.7915,0,21
0.816701,0,21
0.841945,0,21
0.867189,0,21
0.892727,0,21
0.917956,0,21
0.944416,0,21
0.969894,0,21
0.995472,0,21
1.0207,0,21
1.04602,0,21
1.07418,0,21
1.0995,0,21
1.12471,0,21
1.14994,0,21
1.17523,0,21
1.20178,0,21
1.22715,0,21
1.25375,0,21
1.2791,0,21
1.30588,0,21
1.3311,0,21
1.35734,0,21
1.38436,0,21
1.41059,0,21
1.43605,0,21
1.46126,0,21
1.48666,0,21
1.51312,0,21
1.53895,0,21
1.56432,0,21
1.58953,0,21
1.61497,0,21
1.64094,0,21
1.66617,0,21
1.69144,0,21
1.71674,0,21
1.74199,0,21
1.76719,0,21
1.79241,0,21
1.81818,0,21
1.84341,0,21
1.86862,0,21
1.89387,0,21
1.91998,0,21
1.94518,0,21
1.97039,0,21
1.99562,0,21
2.02089,0,21
2.04699,0,21
2.07254,0,21
2.09782,0,21
2.12491,0,21
2.15025,0,21
2.17549,0,21
2.2007,0,21
2.22598,0,21
2.2517,0,21
2.27691,0,21
2.30222,0,21
2.32757,0,21
2.35322,0,21
2.38193,0,21
2.41425,0,21
2.4395,0,21
2.46575,0,21
2.49094,0,21
2.51833,0,21
2.54364,0,21
2.56886,0,21
2.5964,0,21
2.62439,0,21
2.65054,0,21
2.67817,0,21
2.70341,0,21
2.72863,0,21
2.75384,0,21
2.77914,0,21
2.8052,0,21
2.8304,0,21
2.85708,0,21
2.88314,0,21
2.90985,0,21
2.93505,0,21
2.96028,0,21
2.9855,0,21
